Player,Tm,PER,BPM,VORP,WS,Team Mar,Year
Kevinn Pinkney,BOS,11.6,-1.9,0.0,0.2,-4.19,2007
Kelvin Cato,NYK,12.3,-8.0,-0.1,0.1,-3.38,2007
Ronald Dupree,DET,7.4,-5.1,-0.1,0.0,4.39,2007
Wayne Simien,MIA,6.3,-5.7,-0.1,0.0,-1.44,2007
Eddie Griffin,MIN,5.2,-8.0,-0.1,-0.2,-3.51,2007
Eric Williams,SAS,14.8,-1.5,0.0,0.2,9.37,2007
Louis Amundson,PHI,9.8,-3.7,0.0,0.1,-3.61,2007
P.J. Tucker,TOR,12.8,-3.4,0.0,0.1,0.93,2007
Doug Christie,LAC,4.1,-4.6,-0.1,-0.1,-0.22,2007
Andreas Glyniadakis,SEA,-3.3,-10.9,-0.2,-0.2,-2.82,2007
Stanislav Medvedenko,ATL,13.7,-7.9,-0.1,0.2,-5.52,2007
Esteban Batista,ATL,12.5,-3.9,0.0,0.2,-5.52,2007
Didier Ilunga-Mbenga,DAL,7.2,-1.5,0.0,0.1,8.25,2007
Eric Piatkowski,PHO,7.7,-3.6,0.0,0.0,7.76,2007
Uros Slokar,TOR,13.9,-6.2,-0.1,0.1,0.93,2007
Pops Mensah-Bonsu,DAL,11.6,-10.3,-0.1,0.0,8.25,2007
Melvin Ely,SAS,6.7,-4.3,0.0,0.0,9.37,2007
Josh Powell,IND,-1.3,-9.9,-0.1,-0.1,-2.72,2007
Kenyon Martin,DEN,5.4,-9.2,-0.1,0.0,1.7,2007
James Lang,WAS,6.6,-3.8,0.0,0.1,-1.01,2007
Dijon Thompson,ATL,11.6,-6.7,-0.1,0.1,-5.52,2007
Randolph Morris,NYK,1.5,-7.5,-0.1,-0.1,-3.38,2007
Theo Ratliff,BOS,6.7,-4.5,0.0,0.1,-4.19,2007
Kevin Willis,DAL,6.3,-4.2,0.0,0.0,8.25,2007
Yaroslav Korolev,LAC,8.0,-6.2,0.0,0.0,-0.22,2007
Ivan McFarlin,PHI,12.2,-4.8,0.0,0.1,-3.61,2007
Anthony Carter,DEN,3.3,-12.1,-0.1,-0.1,1.7,2007
Julius Hodge,DEN,16.0,-2.5,0.0,0.1,1.7,2007
Bernard Robinson,NJN,16.2,0.9,0.0,0.1,-1.22,2007
Will Conroy,LAC,-0.4,-9.5,-0.1,-0.1,-0.22,2007
Pape Sow,TOR,16.4,-0.2,0.0,0.1,0.93,2007
Eric Williams,CHA,2.4,-10.1,-0.1,-0.1,-4.3,2007
Scott Padgett,MEM,0.9,-10.8,-0.1,-0.1,-4.81,2007
Desmon Farmer,SEA,15.4,-6.0,0.0,0.0,-2.82,2007
Andre Barrett,CHI,8.2,-6.4,0.0,0.0,4.86,2007
Steven Smith,PHI,-1.8,-15.9,-0.1,-0.1,-3.61,2007
Julius Hodge,MIL,11.4,-4.8,0.0,0.0,-4.77,2007
Renaldo Major,GSW,-3.7,-14.1,-0.1,-0.1,0.14,2007
Randy Livingston,SEA,-1.2,-10.8,-0.1,-0.1,-2.82,2007
Jeremy Richardson,ATL,14.5,-4.1,0.0,0.0,-5.52,2007
Dwayne Jones,CLE,-0.5,-15.8,-0.1,0.0,3.52,2007
Sean Marks,PHO,6.7,-10.8,0.0,0.0,7.76,2007
Will Conroy,MEM,4.2,-2.9,0.0,0.0,-4.81,2007
Luke Jackson,LAC,-6.0,-14.1,0.0,-0.1,-0.22,2007
Roger Powell,UTA,-8.3,-14.8,0.0,-0.1,3.45,2007
Mike Hall,WAS,3.1,-8.6,0.0,0.0,-1.01,2007
Vitaly Potapenko,SAC,-22.1,-25.6,-0.1,-0.1,-1.31,2007
Chris McCray,MIL,-20.7,-21.7,-0.1,-0.1,-4.77,2007
Alvin Williams,LAC,6.6,-2.7,0.0,-0.1,-0.22,2007
James Augustine,ORL,16.6,4.8,0.0,0.0,0.48,2007
Dajuan Wagner,GSW,17.2,-6.6,0.0,0.0,0.14,2007
Mile Ilic,NJN,-48.6,-46.5,-0.1,-0.2,-1.22,2007
Louis Amundson,UTA,0.0,-4.7,0.0,0.0,3.45,2007
Von Wafer,LAC,-40.7,-35.5,0.0,0.0,-0.22,2007
Jeremy Richardson,POR,0.0,-5.5,0.0,0.0,-4.29,2007
Allen Iverson,DEN,20.9,1.5,3.1,11.6,3.55,2008
Joe Johnson,ATL,17.3,1.2,2.7,7.0,-2.37,2008
Andre Iguodala,PHI,19.0,4.0,5.0,9.6,0.24,2008
Richard Jefferson,NJN,17.4,-0.2,1.4,7.6,-5.72,2008
Baron Davis,GSW,19.8,3.5,4.5,8.7,2.39,2008
Kobe Bryant,LAL,24.2,5.2,5.8,13.8,7.73,2008
Jamal Crawford,NYK,16.0,-0.2,1.4,5.0,-7.03,2008
Jason Richardson,CHA,18.4,2.5,3.6,7.4,-4.93,2008
Dwight Howard,ORL,22.9,2.0,3.1,12.9,5.14,2008
Rashard Lewis,ORL,16.7,3.9,4.6,9.8,5.14,2008
Monta Ellis,GSW,19.0,1.4,2.7,9.0,2.39,2008
Antawn Jamison,WAS,20.3,0.3,1.7,9.2,-0.65,2008
Deron Williams,UTA,20.8,2.1,3.2,11.3,7.44,2008
LeBron James,CLE,29.1,10.4,9.4,15.2,-0.65,2008
Hedo Turkoglu,ORL,17.8,3.4,4.1,9.0,5.14,2008
Andre Miller,PHI,18.4,1.6,2.7,8.3,0.24,2008
Chris Paul,NOH,28.3,8.6,8.0,17.8,5.96,2008
Rudy Gay,MEM,17.4,0.7,2.0,5.0,-6.14,2008
Raymond Felton,CHA,13.8,-1.9,0.0,3.4,-4.93,2008
Ricky Davis,MIA,12.0,-1.1,0.6,1.9,-9.52,2008
Vince Carter,NJN,18.8,2.7,3.5,7.7,-5.72,2008
Mike Dunleavy,IND,17.3,1.8,2.9,8.5,-2.0,2008
Lamar Odom,LAL,16.9,3.6,4.2,9.7,7.73,2008
Al Jefferson,MIN,22.7,-0.1,1.4,7.7,-6.97,2008
Shane Battier,HOU,11.7,3.7,4.2,8.2,5.45,2008
Danny Granger,IND,16.7,1.2,2.3,7.3,-2.0,2008
Paul Pierce,BOS,19.6,4.6,4.8,12.4,10.32,2008
Josh Smith,ATL,19.0,2.8,3.4,5.8,-2.37,2008
David West,NOH,19.9,1.0,2.2,8.4,5.96,2008
Stephen Jackson,GSW,14.9,0.3,1.7,4.6,2.39,2008
Carlos Boozer,UTA,21.9,3.0,3.6,10.2,7.44,2008
Carmelo Anthony,DEN,21.1,1.7,2.6,8.2,3.55,2008
Brandon Roy,POR,19.4,3.2,3.7,8.0,-0.61,2008
Tyson Chandler,NOH,17.5,2.4,3.1,10.0,5.96,2008
Steve Nash,PHO,21.1,1.7,2.6,10.5,5.36,2008
Dirk Nowitzki,DAL,24.6,4.7,4.7,12.9,5.25,2008
Kevin Durant,SEA,15.8,-1.4,0.4,2.3,-8.24,2008
Marvin Williams,ATL,14.5,-1.7,0.2,5.7,-2.37,2008
Marcus Camby,DEN,17.2,4.3,4.4,8.5,3.55,2008
Josh Howard,DAL,18.3,0.8,1.9,8.0,5.25,2008
Samuel Dalembert,PHI,15.6,0.1,1.5,6.9,0.24,2008
Andrew Bogut,MIL,17.5,0.9,2.0,4.8,-7.69,2008
Emeka Okafor,CHA,17.4,-1.5,0.4,5.8,-4.93,2008
Peja Stojakovic,NOH,15.7,1.8,2.6,8.1,5.96,2008
Cuttino Mobley,LAC,11.5,-1.5,0.4,2.1,-7.38,2008
Michael Redd,MIL,18.8,0.3,1.6,5.8,-7.69,2008
Tayshaun Prince,DET,15.6,1.6,2.5,7.5,7.66,2008
Amar'e Stoudemire,PHO,27.6,3.2,3.5,14.6,5.36,2008
Tim Duncan,SAS,24.4,4.3,4.2,11.1,5.68,2008
LaMarcus Aldridge,POR,18.5,0.6,1.7,6.2,-0.61,2008
Raja Bell,PHO,10.5,1.4,2.3,4.5,5.36,2008
Anthony Parker,TOR,14.4,2.1,2.7,6.2,3.12,2008
Ray Allen,BOS,16.4,3.2,3.4,9.7,10.32,2008
Jason Terry,DAL,17.8,2.5,3.0,8.6,5.25,2008
DeShawn Stevenson,WAS,12.6,-0.3,1.1,4.1,-0.65,2008
Al Horford,ATL,14.7,-0.2,1.2,5.5,-2.37,2008
Rafer Alston,HOU,13.2,1.1,2.0,5.0,5.45,2008
Chauncey Billups,DET,23.6,5.7,4.9,13.5,7.66,2008
John Salmons,SAC,13.9,-0.6,0.9,3.7,-2.03,2008
Brad Miller,SAC,16.8,2.4,2.8,6.5,-2.03,2008
Corey Maggette,LAC,19.3,1.1,2.0,6.9,-7.38,2008
Jose Calderon,TOR,20.5,2.2,2.6,10.2,3.12,2008
Mike Miller,MEM,16.1,1.2,2.0,5.0,-6.14,2008
Bruce Bowen,SAS,7.0,0.6,1.6,4.4,5.68,2008
Tracy McGrady,HOU,18.4,2.4,2.7,5.8,5.45,2008
Ryan Gomes,MIN,15.7,-0.4,1.0,4.8,-6.97,2008
Chris Bosh,TOR,23.8,3.4,3.3,10.1,3.12,2008
Steve Blake,POR,12.0,-0.7,0.8,3.8,-0.61,2008
Richard Hamilton,DET,18.2,2.5,2.7,7.7,7.66,2008
Leandro Barbosa,PHO,15.8,0.8,1.7,5.5,5.36,2008
Mo Williams,MIL,17.0,0.1,1.2,4.5,-7.69,2008
Mehmet Okur,UTA,15.2,1.9,2.3,6.7,7.44,2008
Mikki Moore,SAC,11.5,-0.8,0.7,4.6,-2.03,2008
Kirk Hinrich,CHI,13.1,-0.8,0.7,3.6,-3.36,2008
Gerald Wallace,CHA,17.5,2.1,2.4,4.6,-4.93,2008
David Lee,NYK,18.0,0.5,1.5,7.4,-7.03,2008
Rasheed Wallace,DET,17.2,3.8,3.4,7.6,7.66,2008
Kevin Garnett,BOS,25.3,6.7,5.1,12.9,10.32,2008
Caron Butler,WAS,20.7,4.4,3.7,7.2,-0.65,2008
Tony Parker,SAS,20.0,1.6,2.1,7.0,5.68,2008
Boris Diaw,PHO,12.0,-0.1,1.1,3.0,5.36,2008
Rajon Rondo,BOS,15.6,2.5,2.6,7.2,10.32,2008
Manu Ginobili,SAS,24.3,7.7,5.6,11.1,5.68,2008
Ben Gordon,CHI,16.4,-0.1,1.1,5.1,-3.36,2008
Antonio McDyess,DET,14.1,1.2,1.8,6.7,7.66,2008
Josh Childress,ATL,17.8,2.2,2.4,7.6,-2.37,2008
Earl Watson,SEA,14.6,-1.6,0.2,2.9,-8.24,2008
Jeff Green,SEA,9.8,-3.0,-0.6,0.2,-8.24,2008
Derek Fisher,LAL,13.8,-0.2,1.0,5.7,7.73,2008
Zach Randolph,NYK,18.0,-1.5,0.3,3.0,-7.03,2008
Jarrett Jack,POR,13.0,-0.6,0.8,3.2,-0.61,2008
Brendan Haywood,WAS,18.3,1.2,1.8,6.8,-0.65,2008
Nick Collison,SEA,15.0,0.5,1.4,4.5,-8.24,2008
Grant Hill,PHO,15.7,1.8,2.1,5.9,5.36,2008
Zydrunas Ilgauskas,CLE,18.7,-0.2,1.0,6.1,-0.65,2008
Andrei Kirilenko,UTA,17.2,5.1,4.0,7.1,7.44,2008
Kevin Martin,SAC,21.0,0.8,1.6,8.4,-2.03,2008
Michael Finley,SAS,11.4,-0.8,0.6,4.2,5.68,2008
Keith Bogans,ORL,10.9,1.4,1.9,4.9,5.14,2008
Al Harrington,GSW,15.6,0.0,1.1,5.4,2.39,2008
Marko Jaric,MIN,12.1,-0.7,0.7,2.4,-6.97,2008
Travis Outlaw,POR,15.7,-1.8,0.1,3.2,-0.61,2008
Metta World Peace,SAC,18.8,2.6,2.5,4.7,-2.03,2008
Jamario Moon,TOR,15.0,2.4,2.4,5.7,3.12,2008
Antonio Daniels,WAS,13.7,-1.3,0.4,4.5,-0.65,2008
Kenyon Martin,DEN,14.7,-0.1,1.1,5.0,3.55,2008
Al Thornton,LAC,12.7,-3.6,-0.9,1.1,-7.38,2008
Martell Webster,POR,12.0,0.1,1.1,3.5,-0.61,2008
Luol Deng,CHI,17.0,-0.1,1.0,4.4,-3.36,2008
Juan Carlos Navarro,MEM,11.9,-2.0,0.0,1.4,-6.14,2008
Troy Murphy,IND,16.0,0.9,1.5,6.2,-2.0,2008
Francisco Garcia,SAC,15.1,0.5,1.3,4.2,-2.03,2008
Kyle Lowry,MEM,14.3,-0.7,0.7,3.4,-6.14,2008
Ronnie Brewer,UTA,18.4,3.6,3.0,7.8,7.44,2008
Chris Kaman,LAC,17.5,0.1,1.1,3.6,-7.38,2008
Beno Udrih,SAC,13.3,-1.6,0.2,2.4,-2.03,2008
Andris Biedrins,GSW,19.2,1.5,1.9,8.0,2.39,2008
Yao Ming,HOU,22.5,2.6,2.4,8.3,5.45,2008
Luis Scola,HOU,16.1,0.4,1.2,6.5,5.45,2008
Andres Nocioni,CHI,13.6,-2.3,-0.2,3.3,-3.36,2008
Rashad McCants,MIN,14.6,-1.0,0.5,1.7,-6.97,2008
Matt Carroll,CHA,10.7,-2.2,-0.1,3.0,-4.93,2008
Willie Green,PHI,12.8,-2.6,-0.3,2.1,0.24,2008
Jameer Nelson,ORL,15.5,1.0,1.5,5.6,5.14,2008
Anthony Carter,DEN,12.8,-0.6,0.7,3.8,3.55,2008
Dwyane Wade,MIA,21.5,2.8,2.3,3.3,-9.52,2008
Tim Thomas,LAC,12.2,-0.6,0.7,1.7,-7.38,2008
Sebastian Telfair,MIN,10.4,-3.6,-0.8,0.7,-6.97,2008
Carlos Delfino,TOR,13.6,1.5,1.7,4.0,3.12,2008
Kendrick Perkins,BOS,13.3,2.5,2.2,6.2,10.32,2008
Jason Kidd,NJN,15.7,1.5,1.7,2.5,-5.72,2008
Linas Kleiza,DEN,14.4,-0.4,0.8,4.7,3.55,2008
Jason Williams,MIA,12.7,-2.2,-0.1,2.1,-9.52,2008
Jeff Foster,IND,15.7,2.3,2.1,6.5,-2.0,2008
Nate Robinson,NYK,15.3,-0.1,0.9,3.2,-7.03,2008
Reggie Evans,PHI,11.0,-1.0,0.5,2.7,0.24,2008
Louis Williams,PHI,16.7,-0.2,0.8,4.4,0.24,2008
Andrea Bargnani,TOR,10.6,-2.6,-0.3,1.4,3.12,2008
Damien Wilkins,SEA,11.3,-1.8,0.1,1.0,-8.24,2008
Quentin Richardson,NYK,8.5,-2.5,-0.2,0.3,-7.03,2008
Charlie Villanueva,MIL,14.9,-3.8,-0.8,1.7,-7.69,2008
James Posey,BOS,12.0,2.9,2.2,6.2,10.32,2008
Joel Przybilla,POR,12.3,-1.2,0.4,4.3,-0.61,2008
Udonis Haslem,MIA,12.7,-2.7,-0.3,2.5,-9.52,2008
Corey Brewer,MIN,8.3,-3.0,-0.4,-0.2,-6.97,2008
Morris Peterson,NOH,11.2,0.1,0.9,3.8,5.96,2008
Josh Boone,NJN,14.8,-1.3,0.3,3.7,-5.72,2008
Jason Maxiell,DET,16.7,1.0,1.3,6.3,7.66,2008
Daniel Gibson,CLE,11.7,0.0,0.9,4.1,-0.65,2008
Devin Brown,CLE,11.3,-2.0,0.0,2.4,-0.65,2008
Fred Jones,NYK,10.9,-1.3,0.3,2.2,-7.03,2008
Erick Dampier,DAL,15.3,3.4,2.4,6.0,5.25,2008
Hakim Warrick,MEM,16.2,-3.1,-0.5,3.3,-6.14,2008
Chris Wilcox,SEA,16.3,-1.1,0.4,3.4,-8.24,2008
Kelenna Azubuike,GSW,13.5,-1.4,0.3,3.4,2.39,2008
Luke Walton,LAL,12.3,0.0,0.9,3.2,7.73,2008
Shawn Marion,PHO,20.0,5.2,3.1,6.5,5.36,2008
Roger Mason,WAS,13.8,-0.8,0.5,3.4,-0.65,2008
Desmond Mason,MIL,12.3,-2.6,-0.3,1.5,-7.69,2008
Paul Millsap,UTA,16.1,1.9,1.7,5.2,7.44,2008
Jordan Farmar,LAL,15.4,0.9,1.2,3.9,7.73,2008
Andray Blatche,WAS,15.5,0.4,1.0,3.0,-0.65,2008
Brevin Knight,LAC,11.4,-3.2,-0.5,2.1,-7.38,2008
Eduardo Najera,DEN,12.1,1.5,1.5,4.1,3.55,2008
Darko Milicic,MEM,11.0,-3.4,-0.6,0.2,-6.14,2008
Bostjan Nachbar,NJN,12.4,-2.3,-0.1,2.2,-5.72,2008
Yi Jianlian,MIL,11.3,-4.4,-1.0,0.7,-7.69,2008
Fabricio Oberto,SAS,13.8,2.4,1.9,6.1,5.68,2008
Charlie Bell,MIL,10.9,-2.6,-0.2,1.3,-7.69,2008
Ben Wallace,CHI,11.8,2.1,1.7,2.4,-3.36,2008
Maurice Evans,ORL,14.0,1.4,1.4,4.6,5.14,2008
Chuck Hayes,HOU,11.2,2.7,1.9,4.4,5.45,2008
Drew Gooden,CLE,12.5,-4.0,-0.8,2.0,-0.65,2008
Brandon Bass,DAL,15.9,-0.9,0.4,4.3,5.25,2008
Darius Songaila,WAS,11.8,-2.0,0.0,1.7,-0.65,2008
Thaddeus Young,PHI,16.5,0.5,1.0,4.5,0.24,2008
Craig Smith,MIN,16.7,-1.9,0.0,3.5,-6.97,2008
Marquis Daniels,IND,11.6,-2.2,-0.1,0.9,-2.0,2008
Mark Blount,MIA,11.4,-5.3,-1.3,0.7,-9.52,2008
Joakim Noah,CHI,15.5,1.4,1.3,3.8,-3.36,2008
Eddy Curry,NYK,15.0,-4.4,-0.9,1.7,-7.03,2008
Jason Kapono,TOR,10.8,-2.1,0.0,1.9,3.12,2008
Bobby Simmons,MIL,10.3,-3.1,-0.4,0.7,-7.69,2008
Quinton Ross,LAC,7.6,-3.2,-0.4,0.7,-7.38,2008
Kareem Rush,IND,10.0,-2.9,-0.4,1.0,-2.0,2008
Jannero Pargo,NOH,11.9,-2.6,-0.2,1.1,5.96,2008
Chris Duhon,CHI,11.1,-2.8,-0.3,2.3,-3.36,2008
Rasho Nesterovic,TOR,16.1,1.0,1.1,3.9,3.12,2008
Vladimir Radmanovic,LAL,12.6,1.2,1.2,3.5,7.73,2008
Eddie House,BOS,13.0,1.0,1.1,3.9,10.32,2008
Ronny Turiaf,LAL,15.0,0.9,1.1,4.2,7.73,2008
Daequan Cook,MIA,7.9,-4.8,-1.0,-0.4,-9.52,2008
Royal Ivey,MIL,8.8,-4.2,-0.8,0.5,-7.69,2008
Thabo Sefolosha,CHI,11.4,-1.2,0.3,1.5,-3.36,2008
Pau Gasol,MEM,20.1,1.1,1.1,3.9,-6.14,2008
Nazr Mohammed,CHA,16.2,-0.7,0.5,2.8,-4.93,2008
J.R. Smith,DEN,18.1,1.4,1.2,3.7,3.55,2008
Matt Barnes,GSW,12.9,0.0,0.7,2.3,2.39,2008
Jerry Stackhouse,DAL,13.3,-0.9,0.4,2.3,5.25,2008
Jeff McInnis,CHA,6.5,-5.8,-1.3,0.1,-4.93,2008
Jared Dudley,CHA,13.6,-0.3,0.6,2.9,-4.93,2008
Mike Conley,MEM,12.6,-2.9,-0.3,1.1,-6.14,2008
Luther Head,HOU,13.6,-0.2,0.6,3.5,5.45,2008
Matt Harpring,UTA,14.1,-1.2,0.3,2.8,7.44,2008
Tony Allen,BOS,10.7,-1.0,0.3,2.7,10.32,2008
Travis Diener,IND,12.2,-2.4,-0.1,2.5,-2.0,2008
Channing Frye,POR,14.8,-1.5,0.2,3.2,-0.61,2008
Chris Quinn,MIA,13.8,-1.8,0.1,2.6,-9.52,2008
Damon Jones,CLE,11.3,-2.1,0.0,3.0,-0.65,2008
Keyon Dooling,ORL,14.1,-1.8,0.1,3.7,5.14,2008
Tyrus Thomas,CHI,14.6,-0.8,0.4,2.4,-3.36,2008
Jared Jeffries,NYK,7.9,-2.5,-0.2,0.1,-7.03,2008
Anderson Varejao,CLE,12.0,-1.4,0.2,2.4,-0.65,2008
Mickael Pietrus,GSW,12.7,0.3,0.8,2.8,2.39,2008
Ime Udoka,SAS,11.5,0.3,0.8,2.8,5.68,2008
Johan Petro,SEA,10.0,-5.2,-1.1,0.4,-8.24,2008
Jamaal Tinsley,IND,12.8,-1.6,0.1,0.8,-2.0,2008
Jarvis Hayes,DET,13.0,-0.6,0.5,2.9,7.66,2008
Sasha Vujacic,LAL,15.1,-0.1,0.6,3.6,7.73,2008
Sean Williams,NJN,13.9,-1.8,0.1,2.5,-5.72,2008
James Jones,POR,13.6,1.1,1.0,3.7,-0.61,2008
Carlos Arroyo,ORL,12.8,-2.1,0.0,2.8,5.14,2008
Randy Foye,MIN,12.7,-1.4,0.2,1.1,-6.97,2008
Josh Powell,LAC,10.7,-3.8,-0.6,1.1,-7.38,2008
Luke Ridnour,SEA,11.3,-3.9,-0.6,0.9,-8.24,2008
Larry Hughes,CLE,11.6,-2.1,0.0,1.1,-0.65,2008
Jermaine O'Neal,IND,14.4,-1.9,0.0,0.9,-2.0,2008
T.J. Ford,TOR,20.3,1.0,0.9,3.3,3.12,2008
Sasha Pavlovic,CLE,7.2,-4.6,-0.8,0.2,-0.65,2008
Devin Harris,DAL,18.0,1.6,1.1,3.9,5.25,2008
Wally Szczerbiak,SEA,15.7,-1.8,0.1,2.3,-8.24,2008
Nick Young,WAS,11.6,-5.2,-0.9,0.4,-0.65,2008
Joe Smith,CHI,16.8,-2.1,0.0,2.6,-3.36,2008
Jacque Vaughn,SAS,9.2,-4.4,-0.7,1.6,5.68,2008
Bonzi Wells,HOU,14.1,-0.7,0.4,2.1,5.45,2008
Anthony Johnson,ATL,12.0,-2.4,-0.1,1.8,-2.37,2008
Jason Smith,PHI,10.7,-3.6,-0.5,1.5,0.24,2008
Dorell Wright,MIA,14.4,-1.3,0.2,2.2,-9.52,2008
Mike Bibby,ATL,14.9,-0.7,0.4,1.7,-2.37,2008
Rodney Stuckey,DET,13.8,-0.8,0.3,2.0,7.66,2008
Kyle Korver,UTA,14.2,1.1,0.8,3.2,7.44,2008
Kurt Thomas,SEA,15.8,1.0,0.8,3.0,-8.24,2008
Antoine Wright,NJN,8.3,-2.7,-0.2,0.5,-5.72,2008
Dan Dickau,LAC,12.5,-2.9,-0.2,1.5,-7.38,2008
Rodney Carney,PHI,12.1,-2.5,-0.1,1.6,0.24,2008
Jason Kidd,DAL,18.4,4.8,1.8,3.3,5.25,2008
Andrew Bynum,LAL,22.6,4.0,1.5,4.8,7.73,2008
Sam Cassell,LAC,16.8,-1.3,0.2,1.4,-7.38,2008
Arron Afflalo,DET,10.2,-1.3,0.2,1.9,7.66,2008
Shawne Williams,IND,12.8,-2.1,0.0,1.4,-2.0,2008
Renaldo Balkman,NYK,11.5,-0.7,0.3,1.3,-7.03,2008
Shaquille O'Neal,MIA,17.7,-0.8,0.3,1.2,-9.52,2008
Zaza Pachulia,ATL,11.0,-4.4,-0.6,1.1,-2.37,2008
Glen Davis,BOS,11.3,-1.1,0.2,2.5,10.32,2008
Spencer Hawes,SAC,11.6,-4.1,-0.5,0.6,-2.03,2008
Kris Humphries,TOR,15.7,-2.9,-0.2,1.8,3.12,2008
Eddie Jones,DAL,7.6,0.0,0.5,1.1,5.25,2008
Pau Gasol,LAL,24.0,4.5,1.5,4.6,7.73,2008
DeSagana Diop,DAL,13.4,2.7,1.1,2.6,5.25,2008
Antoine Walker,MIN,11.4,-2.5,-0.1,0.1,-6.97,2008
Bobby Jackson,NOH,12.9,0.2,0.5,1.9,5.96,2008
Earl Barron,MIA,9.4,-7.2,-1.2,-0.4,-9.52,2008
Quincy Douby,SAC,9.7,-4.9,-0.6,0.0,-2.03,2008
Rasual Butler,NOH,8.8,-1.9,0.0,1.2,5.96,2008
Acie Law,ATL,7.7,-6.2,-0.9,-0.1,-2.37,2008
Marcus Williams,NJN,11.0,-3.5,-0.3,0.2,-5.72,2008
Matt Bonner,SAS,12.4,-1.3,0.2,2.0,5.68,2008
Brian Skinner,PHO,11.4,-2.5,-0.1,1.2,5.36,2008
Devin Harris,NJN,16.7,0.1,0.4,1.7,-5.72,2008
Devean George,DAL,7.0,-2.5,-0.1,0.7,5.25,2008
Nenad Krstic,NJN,8.5,-8.2,-1.3,-0.1,-5.72,2008
Larry Hughes,CHI,12.4,-1.8,0.0,0.7,-3.36,2008
Leon Powe,BOS,20.9,-0.9,0.2,4.3,10.32,2008
Delonte West,CLE,14.1,0.2,0.5,1.7,-0.65,2008
Stephon Marbury,NYK,13.8,-1.7,0.1,1.1,-7.03,2008
Shaquille O'Neal,PHO,16.5,-0.4,0.3,1.7,5.36,2008
Adonal Foyle,ORL,9.9,-1.8,0.0,1.3,5.14,2008
Amir Johnson,DET,17.5,3.9,1.1,3.0,7.66,2008
Malik Allen,NJN,10.1,-5.0,-0.6,0.4,-5.72,2008
Hilton Armstrong,NOH,7.7,-2.7,-0.1,0.5,5.96,2008
Delonte West,SEA,9.8,-3.0,-0.2,-0.4,-8.24,2008
Carl Landry,HOU,21.4,1.6,0.6,3.7,5.45,2008
Jarron Collins,UTA,6.1,-1.8,0.0,1.0,7.44,2008
David Harrison,IND,8.6,-3.4,-0.3,0.4,-2.0,2008
Dominic McGuire,WAS,6.6,-2.6,-0.1,0.0,-0.65,2008
C.J. Miles,UTA,14.2,0.4,0.4,1.9,7.44,2008
Wilson Chandler,NYK,11.7,-3.5,-0.3,0.5,-7.03,2008
Jason Collins,NJN,2.0,-4.4,-0.4,0.0,-5.72,2008
Kirk Snyder,MIN,13.2,-1.2,0.1,0.9,-6.97,2008
Ryan Bowen,NOH,9.9,1.3,0.5,1.5,5.96,2008
Kyle Korver,PHI,10.5,-1.3,0.1,1.0,0.24,2008
Ira Newble,CLE,10.0,-2.8,-0.1,0.9,-0.65,2008
Julian Wright,NOH,15.4,0.6,0.4,1.7,5.96,2008
Mardy Collins,NYK,5.9,-5.7,-0.6,-1.0,-7.03,2008
Michael Ruffin,MIL,12.1,0.7,0.4,1.2,-7.69,2008
Sergio Rodriguez,POR,9.0,-4.6,-0.4,-0.2,-0.61,2008
Damon Stoudamire,MEM,11.8,-2.5,-0.1,0.4,-6.14,2008
Melvin Ely,NOH,9.0,-5.5,-0.6,0.3,5.96,2008
Dikembe Mutombo,HOU,14.5,-0.5,0.2,2.3,5.45,2008
Aaron Gray,CHI,13.9,-1.7,0.0,0.8,-3.36,2008
Aaron Brooks,HOU,13.1,-1.5,0.1,1.4,5.45,2008
Jason Hart,UTA,8.0,-3.8,-0.3,0.4,7.44,2008
Shawn Marion,MIA,17.1,1.0,0.5,0.9,-9.52,2008
Ronnie Price,UTA,12.3,-1.1,0.1,1.1,7.44,2008
Robert Horry,SAS,9.6,1.2,0.5,1.1,5.68,2008
Joe Smith,CLE,14.9,-2.2,0.0,1.5,-0.65,2008
Ben Wallace,CLE,12.4,-0.1,0.3,1.2,-0.65,2008
Earl Boykins,CHA,10.0,-6.6,-0.7,0.0,-4.93,2008
Tyronn Lue,ATL,12.7,-3.5,-0.2,1.0,-2.37,2008
Brian Cook,ORL,9.5,-2.6,-0.1,0.5,5.14,2008
Drew Gooden,CHI,17.4,-0.2,0.3,1.3,-3.36,2008
Chris Richard,MIN,7.9,-3.5,-0.2,0.4,-6.97,2008
Wally Szczerbiak,CLE,10.3,-4.4,-0.3,0.5,-0.65,2008
Brent Barry,SAS,16.7,3.4,0.8,2.3,5.68,2008
Darrell Armstrong,NJN,8.7,-2.7,-0.1,0.3,-5.72,2008
Alexander Johnson,MIA,8.9,-6.0,-0.6,0.2,-9.52,2008
Stromile Swift,MEM,15.9,-2.4,-0.1,0.9,-6.14,2008
Casey Jacobsen,MEM,4.5,-5.6,-0.5,-0.3,-6.14,2008
Yakhouba Diawara,DEN,8.1,-3.0,-0.1,0.7,3.55,2008
Mike James,HOU,9.6,-3.5,-0.2,0.4,5.45,2008
Francisco Elson,SAS,8.5,-4.8,-0.4,0.5,5.68,2008
Dan Gadzuric,MIL,10.7,-5.2,-0.4,0.1,-7.69,2008
Ryan Hollins,CHA,11.4,-2.1,0.0,1.1,-4.93,2008
Ronald Murray,IND,13.1,-3.7,-0.2,0.2,-2.0,2008
